Code_Entite;Nom_Entite;Code_Parent;Annee;GES_Agriculture;GES_Industrie;GES_Résidentiel;GES_Tertiaire;GES_Transports;CONSO_Residentiel;CONSO_Tertiaire;puissance_enr_hydro;puissance_enr_photo;puissance_enr_eolien;prod_enr_thermique_bois_energie;prod_enr_thermique_PAC;prod_enr_thermique_Incinerateurs;prod_enr_thermique_Biogaz;prod_enr_thermique_Solaire_thermique;chaleur_renouvelable;amenagements_cyclable;pourcentageVPelectrique;tonnage_dechets_enfouis;part_dechets_recycles;nbre_recycleries;canaux;eau_potable;industrie;irrigation;Conso_ENAF;Osmo_previ;Osmo_ini;Osmo_enga;Osmo_ter;Osmo_aban;aires_protegees
42;Loire;;2023;0.811475892;0.971259577;0.623486369;0.3365913;1.403547475;4.934647129;2.239191934;0.114988;0.137523;0.017;1.144390376;0.459407422;0;0.01903835;0.023013025;0.150327602;503.43;1.84377924914203;193921.26;49.0987931497202;3;;;;;299.5763;;;;;;0.19
42;Loire;;2024;0.819485118;0.829386983;0.626524938;0.323918235;1.404555296;4.934919403;2.19899502;0.117071;0.20512;0.017;1.197726648;0.498316873;0;0.027822808;0.023013025;0.155989709;566.292;2.4245735836119;;;;;;;;;3;68;0;15;0;0.19
42;Loire;;2025;;;;;;;;;;;;;;;;;683.967;;;;;;;;;;1;50;2;32;1;0.19
42;Loire;;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Loire;;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Loire;;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Loire;;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Loire;;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;Haute-Loire;;2015;0.796227234;0.309534048;0.323161029;0.147126232;0.429722302;2.126902972;0.670044793;0.087815;0.0528941;0.069;0.57025253;0.100497776;0;0.001788141;0.007872951;0.047230096;;0.0583113827840669;;;2;0;26.688653;3.902375;3.083471;74.4985;;;;;;
43;Haute-Loire;;2016;0.789129996;0.282339741;0.284631666;0.139045253;0.43514049;1.997400511;0.651054449;0.088331;0.0536382;0.069;0.600951345;0.110033288;0;0.001788285;0.00841058;0.052773076;;0.0967214092176828;;;2;0;27.222865;3.683842;2.452054;87.8697;;;;;;
43;Haute-Loire;;2017;0.780641279;0.260419071;0.2917943;0.135623996;0.4314271;2.028127826;0.647227005;0.088521;0.0549944;0.069;0.607553847;0.120830561;0;0.00206978;0.008486063;0.052635028;;0.12895370758274;;;2;0;33.006186;3.814136;2.376968;135.3919;;;;;;
43;Haute-Loire;;2018;0.77191558;0.255567573;0.297022105;0.130308137;0.421795614;2.058753455;0.648863899;0.089036;0.0561529;0.069;0.554015195;0.13431106;0;0.001988;0.00835291;0.053423009;;0.162502936800063;;;2;0;25.942604;4.095948;2.013427;84.3409;;;;;;
43;Haute-Loire;;2019;0.756936765;0.242820574;0.285828998;0.120790754;0.450462112;2.006357592;0.625846909;0.087086;0.0596948;0.069;0.568003388;0.15224182;0;0.002275399;0.008604938;0.058178039;;0.214082447850038;43630.94;59.4734418464402;2;0;25.969735;3.399835;2.841996;67.1138;;;;;;
43;Haute-Loire;;2020;0.750066988;0.237109781;0.289844834;0.11093299;0.383727679;2.037399046;0.601635578;0.087286;0.0660038;0.069;0.518718337;0.172285668;0;0.003117884;0.008640942;0.053908784;;0.401457479341532;39850.24;61.8013173652501;2;0;30.859524;2.90892;3.129841;140.8074;;;;;;0.11
43;Haute-Loire;;2021;0.735857842;0.235658267;0.267784211;0.093482878;0.4028974;1.985989928;0.620105843;0.086786;0.0881215;0.069;0.604610898;0.194508518;0;0.003922664;0.008820962;0.060566981;;0.665368802592313;43080.74;61.6435321049896;2;0;25.925249;2.81461;1.735963;127.3438;;;;;;0.11
43;Haute-Loire;;2022;0.71964927;0.217494784;0.242585996;0.090063355;0.446578532;1.884450798;0.627954537;0.088491;0.1016343;0.069;0.514479075;0.221690717;0;0.002469525;0.00871295;0.059965336;235.296;0.99658911183521;34016.64;66.8510867582049;2;;;;;186.8683;;;;;;0.11
43;Haute-Loire;;2023;0.717375152;0.215848578;0.222565923;0.085124909;0.444867763;1.770921471;0.599567458;0.087996;0.1240027;0.069;0.513904635;0.251841321;0;0.003174307;0.008820962;0.060652257;219.495;1.39495041704703;24785.74;80.2635881722887;2;;;;;119.1173;;;;;;0.11
43;Haute-Loire;;2024;0.709776166;0.22480038;0.219764924;0.081448988;0.426731192;1.74534905;0.587707955;0.0901208;0.1598472;0.069;0.532131166;0.273170989;0;0.002273522;0.008820962;0.052858123;284.243;1.89108392147194;;;;;;;;;1;77;2;0;0;0.11
43;Haute-Loire;;2025;;;;;;;;;;;;;;;;;290.376;;;;;;;;;;1;77;2;0;0;0.11
43;Haute-Loire;;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;Haute-Loire;;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;Haute-Loire;;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;Haute-Loire;;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;Haute-Loire;;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;Puy-de-Dôme;;2015;1.224136853;1.524819967;0.707558559;0.444272112;1.423013368;5.015980092;2.28812077;0.082683;0.051121;0.034;1.210359445;0.221064622;0.0061188;0.001466352;0.019420392;0.098851388;;0.0788488552359279;;;5;0;65.103063;12.610805;24.882315;294.8043;;;;;;
63;Puy-de-Dôme;;2016;1.208012063;1.302812744;0.66150213;0.426718622;1.476188782;4.867206475;2.25447687;0.082683;0.0524888;0.034;1.280554377;0.242281187;0.0061188;0.010562021;0.02086301;0.104856376;;0.115503110899796;;;5;0;65.83987;11.130766;19.926491;270.7067;;;;;;
63;Puy-de-Dôme;;2017;1.19891191;1.330036871;0.664032627;0.423618906;1.465810975;4.909061938;2.273953084;0.073935;0.0582221;0.046;1.230523895;0.266265613;0.0061188;0.007242246;0.021019076;0.094558177;;0.15641677225195;;;6;0;63.065615;10.258645;19.581296;234.5987;;;;;;
63;Puy-de-Dôme;;2018;1.175149404;1.268480836;0.67636716;0.411120105;1.439851233;4.965119222;2.239532806;0.073409;0.0664627;0.0508;1.127774291;0.296491392;0.0061188;0.007741099;0.020657948;0.104171106;;0.205275047229853;;;6;0;62.367114;10.013125;20.032479;242.5124;;;;;;
63;Puy-de-Dôme;;2019;1.142782953;1.218263457;0.660101509;0.386317534;1.42127644;4.856518766;2.17860449;0.074108;0.081186;0.0508;1.163964054;0.33607351;0.0061188;0.008432095;0.021281248;0.102475898;;0.283962721033794;55960.35;83.1790098115505;6;0;63.104693;8.612561;30.502168;169.2649;;;;;;
63;Puy-de-Dôme;;2020;1.134966686;1.068679646;0.661874417;0.360497462;1.175945837;4.933232925;2.097472349;0.076408;0.0925226;0.0508;1.110661145;0.380320263;0.0061188;0.006432154;0.021370291;0.085389255;;0.521700416555167;26230.91;91.3445505646296;6;0;61.539828;5.649002;26.297174;201.061;;;;;;0.45
63;Puy-de-Dôme;;2021;1.112339548;1.187891142;0.62217018;0.310988811;1.316676189;4.828202359;2.119056734;0.076487;0.107434;0.0508;1.293258709;0.42937716;0.0061188;0.006255747;0.021815506;0.110620566;;0.879824551115907;48325.64;86.0087959956855;8;0;61.164958;7.044647;11.284502;131.4993;;;;;;0.45
63;Puy-de-Dôme;;2022;1.098722957;1.049854219;0.566988878;0.286397602;1.374561085;4.591588033;2.132756597;0.077275;0.1299789;0.0508;1.077676972;0.48938181;0.0061188;0.004258474;0.021548377;0.104035532;475.929;1.31774169731319;46428.89;85.9655121108988;9;;;;;203.7134;;;;;;0.45
63;Puy-de-Dôme;;2023;1.09595422;1.066851925;0.534725933;0.286193928;1.35109146;4.377546718;1.95408957;0.086162;0.1698709;0.0508;1.087418798;0.555939206;0.0040586;0.004994216;0.021815506;0.110262354;492.017;1.9505921191621;36089.52;88.9049596769004;9;;;;;279.4648;;;;;;0.46
63;Puy-de-Dôme;;2024;1.086511539;1.047045794;0.526517572;0.27835331;1.357456984;4.292289386;1.953765581;0.087446;0.2261454;0.051004;1.152557279;0.603024404;0.0220756;0.004125533;0.021815506;0.125251776;573.953;2.51847570290244;;;;;;;;;0;46;1;18;4;0.49
63;Puy-de-Dôme;;2025;;;;;;;;;;;;;;;;;664.646;;;;;;;;;;0;41;3;22;3;0.49
63;Puy-de-Dôme;;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;Puy-de-Dôme;;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;Puy-de-Dôme;;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;Puy-de-Dôme;;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;Puy-de-Dôme;;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;Rhône;;2015;0.427237132;3.096716282;1.689324303;1.379465991;3.409680421;11.20662825;7.633066604;0.171348;0.0490955;0;1.61295466;0.237103517;0.226978948;0.000117196;0.037960396;0.210350489;;0.119355199553423;;;6;2.780809;128.859984;161.766046;23.640978;262.0049;;;;;;
69;Rhône;;2016;0.430114267;3.074357232;1.593489188;1.313158231;3.440051106;10.93589476;7.458185535;0.171348;0.0496803;0;1.708408126;0.260266198;0.250493011;0.0002592;0.040480423;0.220109247;;0.187056664456127;;;7;2.439513;122.273206;160.737239;17.040276;240.426;;;;;;
69;Rhône;;2017;0.421502441;3.068442037;1.58364075;1.315393357;3.410619308;11.02962168;7.529950108;0.172148;0.0520438;0;1.68439253;0.284754163;0.268047507;0.000117196;0.040568357;0.221070295;;0.268777362576142;;;7;4.853782;123.394418;191.999747;19.761579;221.1611;;;;;;
69;Rhône;;2018;0.410325336;2.848952712;1.634261486;1.341189549;3.359850618;11.26782084;7.702999718;0.172468;0.0662436;0;1.513536433;0.317408317;0.273525225;0.000492578;0.03981678;0.21648713;;0.350453800743765;;;8;2.871874;122.92053;173.311881;19.66792;202.9456;;;;;;
69;Rhône;;2019;0.404443628;2.689207761;1.570240041;1.246106342;3.417389112;11.14089478;7.525393679;0.172468;0.0862815;0;1.599801173;0.35978288;0.245740222;0.000783097;0.041018149;0.234561399;;0.497428111664498;787719.46;90.3335509827319;9;2.314312;122.482882;170.774111;6.949713;163.4369;;;;;;
69;Rhône;;2020;0.399111624;2.587935977;1.584960615;1.16190677;2.726950353;11.31853685;7.173354689;0.172398;0.0981472;0.012;1.482211474;0.40715116;0.243492286;0.000951148;0.041189773;0.245583128;;0.865511482211624;774946.03;91.4238014742782;9;2.09567;127.352302;152.140443;24.141665;204.9203;;;;;;0.54
69;Rhône;;2021;0.393432339;2.842253386;1.507821557;1.026750663;3.06763215;10.98563392;7.183364769;0.172358;0.1183766;0.012;1.748456875;0.459668932;0.294536088;0.001361536;0.042047893;0.28601023;;1.36325329395706;815720.38;91.9297541640433;9;0;119.9318;163.914765;10.401526;202.1465;;;;;;0.54
69;Rhône;;2022;0.388058401;2.502829636;1.30356963;0.862329336;3.232942459;10.27721456;7.101788218;0.172158;0.1476457;0.012;1.576497966;0.523906799;0.28254137;0.000848085;0.041533021;0.289837922;2276.81;1.91944190034491;766125.16;92.3045693996005;9;;;;;127.645;;;;;;0.54
69;Rhône;;2023;0.390762351;2.616895377;1.235149799;0.892318894;3.187253356;9.759724745;6.670778053;0.172068;0.1824232;0.012;1.58785297;0.595159699;0.279137894;0.000797713;0.042047893;0.321652015;2353.744;2.76282792279955;737816.3;86.7030885601199;10;;;;;150.7261;;;;;;0.54
69;Rhône;;2024;0.389629911;2.45767325;1.238997419;0.855784452;3.18799252;9.652667249;6.582810123;0.172188;0.2499997;0.012;1.686640403;0.645566671;0.297820021;0.000658517;0.042047893;0.381474033;2504.17;3.62609426677204;;;;;;;;;9;44;4;13;0;0.54
69;Rhône;;2025;;;;;;;;;;;;;;;;;2699.697;;;;;;;;;;8;30;2;29;1;0.54
69;Rhône;;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;Rhône;;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;Rhône;;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;Rhône;;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;Rhône;;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;Savoie;;2015;0.263329646;1.20079159;0.542723003;0.464266499;1.268876617;3.75412629;2.517898766;3.7182828;0.0212997;0;1.149977056;0.118424262;0.041756;0.003222916;0.012172866;0.091649074;;0.0873045820108169;;;3;0;51.163176;39.039258;0.371704;120.1053;;;;;;
73;Savoie;;2016;0.268534642;1.275599629;0.488878303;0.424421886;1.296459723;3.598307633;2.436082147;3.7290768;0.021608;0;1.212936807;0.130642917;0.0484775;0.004025158;0.012973228;0.112900706;;0.14384286809536;;;3;0;47.756152;37.860207;0.811735;131.9371;;;;;;
73;Savoie;;2017;0.266429238;1.252432146;0.500364699;0.427024382;1.295930144;3.593465434;2.457953897;3.6910848;0.0222214;0;1.246701109;0.143013219;0.047088;0.004408374;0.01304052;0.140167923;;0.214171365937378;;;4;0;47.814254;39.307223;0.779607;162.8095;;;;;;
73;Savoie;;2018;0.263915598;1.261438591;0.513857506;0.421251085;1.284369036;3.702222684;2.541856216;3.6943478;0.0235359;0;1.150017078;0.158826583;0.046033;0.002905206;0.012895978;0.115248522;;0.273757473007941;;;5;0;38.209407;42.002698;1.155594;157.2203;;;;;;
73;Savoie;;2019;0.264481066;1.1079791;0.486958967;0.389380917;1.312308391;3.611409549;2.506716434;3.8238788;0.0259937;0;1.167870485;0.180030208;0.052397;0.007928937;0.013285081;0.137444548;;0.364164511672394;22251.53;89.2226646344726;5;0;50.162603;42.022316;1.395797;140.7538;;;;;;
73;Savoie;;2020;0.264221751;0.915606995;0.493117177;0.355588874;1.070463268;3.676235217;2.360493824;3.8353978;0.0323183;0;1.145784645;0.203732618;0.05073;0.007924708;0.013340667;0.137362018;;0.658438248024685;19818.56;90.2606378040086;5;0;48.305298;40.585344;1.045795;176.4694;;;;;;11.41
73;Savoie;;2021;0.268121313;0.971811522;0.457650449;0.287888914;1.181045117;3.572379532;2.198210403;3.8617398;0.0360134;0;1.320421435;0.23001176;0.050662;0.006847079;0.013618598;0.189091154;;1.11674596120667;18122.62;90.8372586417519;6;0;45.282342;41.146073;0.955092;213.9306;;;;;;11.41
73;Savoie;;2022;0.266398122;0.875630248;0.421185416;0.281188867;1.292933294;3.563993192;2.433373012;3.8685158;0.0414262;0;1.157458;0.26215547;0.0502165;0.003022344;0.013451839;0.171142271;916.695;1.59091301420705;13883.5;92.336700591962;7;;;;;114.5381;;;;;;11.43
73;Savoie;;2023;0.269592721;0.798803456;0.404930529;0.272795765;1.282869652;3.43311094;2.310756311;3.8793348;0.0522867;0;1.095499358;0.297809402;0.0649555;0.007182631;0.013618598;0.136752621;1105.369;2.26587902827667;9832.93;94.514520480125;7;;;;;111.6004;;;;;;11.43
73;Savoie;;2024;0.271836493;0.768774366;0.402199564;0.256659388;1.272380171;3.370412535;2.219747887;3.8687658;0.070852;0;1.158944067;0.32303233;0.063347;0.00198703;0.013618598;0.142231471;1174.147;2.83579778065072;;;;;;;;;16;18;2;15;0;11.43
73;Savoie;;2025;;;;;;;;;;;;;;;;;1334.253;;;;;;;;;;16;16;3;16;0;11.4
73;Savoie;;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;Savoie;;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;Savoie;;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;Savoie;;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;Savoie;;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;Haute-Savoie;;2015;0.393116858;0.435673847;1.027986488;0.635175364;1.712237139;6.950794432;3.143294044;0.533786;0.0387487;0;1.353100837;0.1834209;0.076900317;0.007367613;0.020730148;0.09903727;;0.104095760137892;;;3;0;78.379368;17.802829;0.136153;272.2123;;;;;;
74;Haute-Savoie;;2016;0.396905078;0.407877436;0.921510971;0.603396505;1.744488553;6.694021559;3.138966505;0.533786;0.0392986;0;1.392500109;0.20186152;0.079489417;0.008537053;0.022068821;0.089493612;;0.182595311436202;;;3;0;77.243133;17.131055;0.080885;270.9682;;;;;;
74;Haute-Savoie;;2017;0.3967801;0.435865666;0.928144766;0.59759166;1.744473782;6.700928783;3.148901138;0.535572;0.0407983;0;1.405885939;0.221612831;0.081428917;0.007963108;0.022161485;0.086351844;;0.265716794487476;;;3;0;74.789007;17.254979;0.211062;199.9078;;;;;;
74;Haute-Savoie;;2018;0.392436651;0.4714228;0.940426931;0.579528863;1.716537459;6.874323674;3.18692377;0.539536;0.0432491;0;1.262572938;0.247898748;0.074233317;0.006886608;0.021884591;0.089345362;;0.382862248764322;;;3;0;76.429375;16.997612;0.46769;310.7461;;;;;;
74;Haute-Savoie;;2019;0.390371409;0.459225284;0.927448185;0.542822025;1.786547411;6.842669761;3.098080214;0.5509;0.04995;0;1.333880121;0.280993663;0.068277817;0.009486424;0.022544902;0.089250136;;0.524691759865637;21974.42;74.6010352019908;3;0;77.626696;16.377752;0.32711;208.6771;;;;;;
74;Haute-Savoie;;2020;0.391752373;0.428695019;0.927553603;0.507756629;1.457293979;6.921500576;2.972418804;0.549959;0.05465;0;1.255878893;0.317988715;0.073904917;0.007393691;0.022639232;0.091419285;;0.862434322665181;18779.19;88.5297508726033;3;0;76.88785;14.382163;0.471412;439.2758;;;;;;7.07
74;Haute-Savoie;;2021;0.389330825;0.456727514;0.876831887;0.44579254;1.597606981;6.699789311;3.043480836;0.550577;0.0641465;0;1.433767934;0.359005567;0.080755417;0.003404647;0.023110883;0.090823114;;1.32822556711317;26640.73;87.551050558713;3;0;74.351495;13.275878;0.155968;286.7595;;;;;;7.07
74;Haute-Savoie;;2022;0.386497006;0.432478279;0.791708039;0.442192472;1.709218028;6.314766851;3.200365239;0.55043;0.0732581;0;1.255219964;0.409175919;0.07918514;0.006864593;0.022827892;0.09195945;935.422;1.93633644359123;20135.64;95.5398089511149;4;;;;;217.236;;;;;;7.06
74;Haute-Savoie;;2023;0.393870965;0.382984912;0.753375734;0.418823195;1.679206271;6.070355033;3.013444207;0.550438;0.0930048;0;1.243651478;0.464825074;0.08260237;0.0073877;0.023110883;0.095722632;1020.935;2.64586018321781;18863.16;95.9451935110529;4;;;;;206.6299;;;;;;7.19
74;Haute-Savoie;;2024;0.396879022;0.275756481;0.74411699;0.393581922;1.684626561;5.995000032;2.937241447;0.551273;0.1158407;0;1.279925565;0.504193372;0.07923765;0.007210438;0.023110883;0.097645256;1148.209;3.29353757995226;;;;;;;;;8;41;8;8;1;7.19
74;Haute-Savoie;;2025;;;;;;;;;;;;;;;;;1406.369;;;;;;;;;;6;33;3;21;3;7.23
74;Haute-Savoie;;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;Haute-Savoie;;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;Haute-Savoie;;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;Haute-Savoie;;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;Haute-Savoie;;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200000172;CC Faucigny-Glières;73;2015;0.007834278;0.015569759;0.032231024;0.015038023;0.079545839;0.222049197;0.072220864;0;0.0010216;0;0.048370261;0.00660971;0.017330917;0;0.000666799;;;0.0688349681638272;;;;0;2.750882;0.015035;0;6.5786;;;;;;
200000172;CC Faucigny-Glières;73;2016;0.007922661;0.015085181;0.028620703;0.01448423;0.080320316;0.213808341;0.072412808;0;0.0010216;0;0.049229543;0.00730162;0.017330917;0;0.000700623;;;0.124624709681074;;;;0;2.545089;0.002941;0;5.8574;;;;;;
200000172;CC Faucigny-Glières;73;2017;0.007923471;0.015811467;0.030277124;0.014591417;0.079254386;0.221550391;0.07475038;0.0033;0.0010216;0;0.048878352;0.00800229;0.017330917;0;0.000695653;;;0.217852753882248;;;;0;2.752117;0.01093;0;2.3699;;;;;;
200000172;CC Faucigny-Glières;73;2018;0.007848595;0.027294999;0.021758092;0.015303285;0.077640957;0.181847265;0.086363081;0.005035;0.0010698;0;0.042704023;0.008893197;0.017330917;0;0.000678952;;;0.275968649961364;;;;0;2.807585;0.011372;0;9.2566;;;;;;
200000172;CC Faucigny-Glières;73;2019;0.007821977;0.020426426;0.028511116;0.014360817;0.080457974;0.223032055;0.07574672;0.005035;0.0011682;0;0.044359881;0.010080454;0.017330917;0;0.000699437;;;0.394736842105263;302.28;50.3174487770858;;0;2.789052;0.009567;0;6.5605;;;;;;
200000172;CC Faucigny-Glières;73;2020;0.007853107;0.020189407;0.029714225;0.014128252;0.067122346;0.228620169;0.081583001;0.005035;0.0012145;0;0.040429096;0.011407626;0.017330917;0;0.000702364;;;0.816765180010747;221.02;50.3939741665931;;0;2.765921;0.001369;0;6.117;;;;;;
200000172;CC Faucigny-Glières;73;2021;0.00780522;0.022194227;0.027980747;0.012317962;0.072232638;0.219112451;0.082654711;0.005035;0.0012671;0;0.047319123;0.012879078;0.017330917;0;0.000716996;;;1.14768636861599;1.91;48.8573389597844;;0;2.577363;0.009976;0;5.252;;;;;;
200000172;CC Faucigny-Glières;73;2022;0.007704094;0.029430573;0.017937937;0.012764739;0.077036309;0.169470017;0.083351558;0.005035;0.0014536;0;0.040342655;0.014678905;0.010151;0;0.000708217;;53.119;1.89357500886031;7.25;99.7549662213815;;;;;;9.3808;;;;;;
200000172;CC Faucigny-Glières;73;2023;0.007844625;0.016346694;0.018953207;0.007824363;0.073193336;0.171904704;0.058121863;0.005035;0.0023737;0;0.03989619;0.016675279;0.019884;0;0.000716996;;53.412;2.21819606306924;5.8;99.7448163434947;;;;;;7.1207;;;;;;
200000172;CC Faucigny-Glières;73;2024;0.007888242;0.010315987;0.019175366;0.007479904;0.075819274;0.173562319;0.059337473;0.005035;0.0028725;0;0.041230731;0.01808759;0.02195775;0;0.000716996;;54.648;2.49327792715717;;;;;;;;;;;;;;
200000172;CC Faucigny-Glières;73;2025;;;;;;;;;;;;;;;;;59.248;;;;;;;;;;;;;;;
200000172;CC Faucigny-Glières;73;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200000172;CC Faucigny-Glières;73;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200000172;CC Faucigny-Glières;73;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200000172;CC Faucigny-Glières;73;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200000172;CC Faucigny-Glières;73;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200011773;CA Annemasse-Les Voirons-Agglomération;74;2015;0.005285076;0.039410863;0.098649308;0.057826735;0.178499563;0.660700903;0.298716508;0;0.001428;0;0.10982333;0.011318679;0;0.005898;0.001678062;0.010743;;0.0705645161290323;;;;0;4.327673;0.029035;0;11.3726;;;;;;
200011773;CA Annemasse-Les Voirons-Agglomération;74;2016;0.005359727;0.035107932;0.088472292;0.056401673;0.182363189;0.633184922;0.301665846;0;0.001428;0;0.113399141;0.012198774;0;0.005898;0.00175111;0.01299718;;0.147348718663507;;;;0;4.731685;0.03219;0;16.1483;;;;;;
200011773;CA Annemasse-Les Voirons-Agglomération;74;2017;0.005357189;0.045265388;0.086875709;0.05589502;0.181300403;0.621439143;0.300107477;0;0.001428;0;0.11370312;0.013223337;0;0.005898;0.001733189;0.013882258;;0.196707122764915;;;;0;4.040078;0.050094;0;11.0353;;;;;;
200011773;CA Annemasse-Les Voirons-Agglomération;74;2018;0.005277915;0.041711589;0.087534492;0.054861822;0.176468652;0.629230781;0.301471741;0;0.0015078;0;0.101218334;0.01473412;0;0.004782;0.001690565;0.013760591;;0.282645562464669;;;;0;4.776033;0.02162;0;15.2187;;;;;;
200011773;CA Annemasse-Les Voirons-Agglomération;74;2019;0.005248381;0.044542245;0.084858471;0.051644097;0.183708211;0.616865254;0.292122755;0;0.001584;0;0.109337279;0.01670115;0;0.004782;0.001741573;0.014278;;0.374277624791529;2.38;96.0991522652128;;0;4.978372;0.029572;0;9.7497;;;;;;
200011773;CA Annemasse-Les Voirons-Agglomération;74;2020;0.005243732;0.035207141;0.085793177;0.049614165;0.147992309;0.627650308;0.283004754;0;0.0019892;0;0.105621381;0.018899989;0;0.003868157;0.00174886;0.014737;;0.808852330591461;5.14;99.8059554506137;;0;5.123165;0.031029;0;15.8915;;;;;;
200011773;CA Annemasse-Les Voirons-Agglomération;74;2021;0.005188467;0.044993534;0.080794201;0.044795942;0.165532557;0.642480011;0.292139685;0;0.0022567;0;0.12113795;0.021337869;0;0.000010628;0.001785295;0.016666;;1.19247106504033;;99.8751881679964;;0;5.508306;0.061911;0;19.2146;;;;;;
200011773;CA Annemasse-Les Voirons-Agglomération;74;2022;0.005154255;0.034356853;0.074002798;0.045624654;0.175649172;0.614595554;0.304242771;0;0.0031386;0;0.108977243;0.024319796;0;0.003868157;0.001763434;0.015875;106.148;1.62495874507368;;99.79665406555;;;;;;16.7286;;;;;;
200011773;CA Annemasse-Les Voirons-Agglomération;74;2023;0.005271832;0.035239355;0.070987692;0.044026233;0.173441239;0.596247843;0.299820344;0;0.0043736;0;0.111083451;0.027627361;0;0.003868157;0.001785295;0.02011848;110.236;2.36103718348415;;99.8295966290737;;;;;;5.3038;;;;;;
200011773;CA Annemasse-Les Voirons-Agglomération;74;2024;0.00529001;0.017394702;0.070888257;0.042354183;0.173516064;0.58732914;0.296836332;0;0.0066418;0;0.113174045;0.029967257;0;0.003868157;0.001785295;0.02166986;124.392;2.99591637027419;;;;;;;;;;;;;;
200011773;CA Annemasse-Les Voirons-Agglomération;74;2025;;;;;;;;;;;;;;;;;138.438;;;;;;;;;;;;;;;
200011773;CA Annemasse-Les Voirons-Agglomération;74;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200011773;CA Annemasse-Les Voirons-Agglomération;74;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200011773;CA Annemasse-Les Voirons-Agglomération;74;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200011773;CA Annemasse-Les Voirons-Agglomération;74;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200011773;CA Annemasse-Les Voirons-Agglomération;74;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200016905;CC du Pays de Lamastre;7;2015;0.017639395;0.000850398;0.007401345;0.003542405;0.007504223;0.057077098;0.010739412;0;0.0009889;0;0.018001159;0.003921831;0;0;0.0002232;;;0.0236854571293226;;;;0;0.263949;0;0.4428;1.6732;;;;;;
200016905;CC du Pays de Lamastre;7;2016;0.017834887;0.000715194;0.00636225;0.003258398;0.007556901;0.053614438;0.010066465;0;0.0010023;0;0.018902151;0.004283576;0;0;0.000236782;;;0.0467617488894085;;;;0;0.212354;0;0.105095;5.2457;;;;;;
200016905;CC du Pays de Lamastre;7;2017;0.017515528;0.000838258;0.006530176;0.003118511;0.007505804;0.054846504;0.009934249;0;0.0010874;0;0.0191475;0.004684826;0;0;0.000230598;;;0.0463284688441047;;;;0;0.214884;0;0.205603;3.4849;;;;;;
200016905;CC du Pays de Lamastre;7;2018;0.017474892;0.001371643;0.006554336;0.002893998;0.007474822;0.05543038;0.00986274;0;0.001117;0;0.017853308;0.005322483;0;0;0.000233602;;;0.0229779411764706;;;;0;0.187796;0;0.164317;1.9003;;;;;;
